invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm29735_Gm45337	1	0.93238	0.92362	1.0	3644	0	1.2222	0.067621	0.076377	1.0	292	0	1.2222
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Psmb4	3	0.93262	0.93163	1.0	3645	0	1.4301	0.099332	0.11837	1.0	414	1	1.4301
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm21149	4	0.93265	0.92958	1.0	3646	0	1.0238	0.42371	0.47649	1.0	1648	0	1.0238
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Prh1	4	0.93272	0.92959	1.0	3647	0	0.11744	0.049751	0.07619	1.0	217	1	0.11744
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm4557_Gm5157_Gm5890_Gm8600_Gm8708	1	0.93299	0.92362	1.0	3648	0	1.606	0.067006	0.076377	1.0	289	0	1.606
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm21677_Gm21693_Gm21704	3	0.9334	0.93201	1.0	3649	0	0.29327	0.19017	0.21323	1.0	747	0	0.29327
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Adamts14	4	0.93344	0.93014	1.0	3650	0	0.25686	0.46058	0.50855	1.0	1804	0	0.25686
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	1700012B09Rik	4	0.93355	0.93067	1.0	3651	0	0.066128	0.87282	0.87802	1.0	3391	0	0.066128
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Vmn2r36	2	0.93361	0.92707	1.0	3652	0	0.77026	0.33849	0.37438	1.0	1322	0	0.77026
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cstl1	4	0.93373	0.93067	1.0	3653	0	0.38709	0.10657	0.12854	1.0	443	1	0.38709
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm10024	3	0.93377	0.93201	1.0	3654	0	0.44737	0.30824	0.34519	1.0	1207	0	0.44737
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tmprss5	4	0.93391	0.93068	1.0	3655	0	0.31911	0.072692	0.094523	1.0	313	1	0.31911
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Zbtb33	4	0.93426	0.93068	1.0	3656	0	0.22523	0.69105	0.7156	1.0	2682	0	0.22523
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mageb5	2	0.93445	0.92755	1.0	3657	0	0.75694	0.14033	0.15302	1.0	565	0	0.75694
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mroh9	4	0.93458	0.93111	1.0	3658	0	0.092615	0.7322	0.75444	1.0	2856	0	0.092615
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm11555_Krtap4-2	1	0.93484	0.92451	1.0	3659	0	1.0568	0.065161	0.075486	1.0	280	0	1.0568
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tmem59l	4	0.93493	0.93112	1.0	3660	0	0.41781	0.4573	0.50415	1.0	1794	0	0.41781
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Vmn2r37_Vmn2r45	1	0.93504	0.92451	1.0	3661	0	1.2012	0.064956	0.075486	1.0	279	0	1.2012
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cstdc5	1	0.93518	0.92451	1.0	3662	0	1.9721	0.064819	0.075486	1.0	277	0	1.9721
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mfsd1	4	0.93546	0.93164	1.0	3663	0	1.2323	0.0061144	0.008924	0.903578	40	2	1.2323
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Dnajb8	4	0.93549	0.93164	1.0	3664	0	0.65711	0.32663	0.35852	1.0	1284	0	0.65711
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm8961_Gzme	1	0.93552	0.92452	1.0	3665	0	1.1453	0.064478	0.075483	1.0	275	0	1.1453
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ndor1	4	0.93602	0.93305	1.0	3666	0	0.39307	0.8387	0.84651	1.0	3274	0	0.39307
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Podn	4	0.93619	0.93305	1.0	3667	0	0.44856	0.46504	0.51718	1.0	1826	0	0.44856
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Vmn2r28	2	0.93629	0.92855	1.0	3668	0	0.97435	0.1517	0.16195	1.0	606	0	0.97435
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ttc39c	4	0.93636	0.93305	1.0	3669	0	0.39817	0.47909	0.5237	1.0	1878	0	0.39817
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pebp1	2	0.93691	0.92953	1.0	3670	0	0.81634	0.1369	0.15126	1.0	552	0	0.81634
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pp2d1	4	0.93702	0.93305	1.0	3671	0	0.36934	0.13511	0.15949	1.0	542	1	0.36934
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Terb1	4	0.93777	0.9341	1.0	3672	0	0.60372	0.28634	0.30614	1.0	1124	0	0.60372
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Havcr2	4	0.93784	0.9341	1.0	3673	0	0.70463	0.22819	0.26443	1.0	894	0	0.70463
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm14596_Gm6660_Gm7950	3	0.93867	0.93749	1.0	3674	0	1.0219	0.17691	0.20575	1.0	697	0	1.0219
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gldn	4	0.93869	0.93607	1.0	3675	0	0.6042	0.22661	0.26141	1.0	889	0	0.6042
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ptpn14	3	0.93871	0.93749	1.0	3676	0	0.3063	0.26737	0.29676	1.0	1041	0	0.3063
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Lce1a2_Lce1b	2	0.93902	0.93156	1.0	3677	0	0.77566	0.098779	0.12149	1.0	409	1	0.77566
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Dennd4a	4	0.93916	0.937	1.0	3678	0	0.324	0.72459	0.75308	1.0	2822	0	0.324
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tmem28	4	0.93929	0.937	1.0	3679	0	0.13368	0.00013667	0.0006591	0.903578	1	1	0.13368
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Kera	4	0.93986	0.93802	1.0	3680	0	0.64392	0.15745	0.18759	1.0	630	1	0.64392
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Zfp607b	4	0.93992	0.93802	1.0	3681	0	0.30303	0.62283	0.66158	1.0	2427	0	0.30303
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm6169_Plp2	1	0.94044	0.93013	1.0	3682	0	1.0731	0.059557	0.069869	1.0	253	0	1.0731
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Defb37	4	0.94068	0.93945	1.0	3683	0	0.23682	0.6182	0.65814	1.0	2411	0	0.23682
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm21637_Gm2837_Gm2854_Gm2892_Gm46671_Gm46681_Gm46682_Gm46683_Gm5923_Gm5924_Gm5926_Spin2-ps1_Spin2-ps6_Spin2d_Spin2e_Spin2g	1	0.94072	0.93013	1.0	3684	0	1.7552	0.059284	0.069868	1.0	251	0	1.7552
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Hpf1	4	0.94095	0.9399	1.0	3685	0	0.16809	0.14025	0.16877	1.0	564	1	0.16809
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm31526	3	0.94172	0.94027	1.0	3686	0	0.2818	0.53821	0.57196	1.0	2077	0	0.2818
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm10439	3	0.94196	0.94027	1.0	3687	0	0.32693	0.66126	0.67669	1.0	2576	0	0.32693
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cnpy2	4	0.94199	0.94229	1.0	3688	0	0.70441	0.12254	0.14705	1.0	500	1	0.70441
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	POTENTIALLY_ACTIVE_16	7	0.94218	0.93777	1.0	3689	0	0.22875	0.36413	0.41424	1.0	1422	0	0.22875
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	4930415O20Rik	4	0.94221	0.94357	1.0	3690	0	0.12743	0.5454	0.59496	1.0	2105	0	0.12743
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tmem14a	4	0.94237	0.94441	1.0	3691	0	1.4937	0.0061646	0.008924	0.903578	42	2	1.4937
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Lce1c	2	0.94248	0.93407	1.0	3692	0	0.75195	0.35627	0.3894	1.0	1393	0	0.75195
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Nbeal1	4	0.94273	0.94441	1.0	3693	0	0.63932	0.21801	0.25227	1.0	858	0	0.63932
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tulp1	4	0.94292	0.94441	1.0	3694	0	0.73223	0.42912	0.48344	1.0	1671	0	0.73223
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm11567_Gm11568	1	0.94304	0.93103	1.0	3695	0	1.2695	0.05696	0.068975	1.0	241	0	1.2695
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Arfrp1	4	0.94311	0.94441	1.0	3696	0	0.56489	0.71395	0.7396	1.0	2781	0	0.56489
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cog5	4	0.94346	0.94483	1.0	3697	0	0.45748	0.35247	0.38785	1.0	1375	0	0.45748
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Apol7c	3	0.94379	0.94205	1.0	3698	0	0.46427	0.54382	0.57665	1.0	2102	0	0.46427
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tmbim7	4	0.94428	0.94526	1.0	3699	0	0.44217	0.21002	0.24921	1.0	827	0	0.44217
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Abhd14b	4	0.94497	0.94569	1.0	3700	0	0.73542	0.058926	0.091489	1.0	249	1	0.73542
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tcl1b2	4	0.945	0.94569	1.0	3701	0	0.11883	0.75438	0.77351	1.0	2937	0	0.11883
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	BC037156	4	0.94561	0.94569	1.0	3702	0	0.41195	0.70278	0.72848	1.0	2733	0	0.41195
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Bahcc1	4	0.94611	0.94611	1.0	3703	0	0.2529	0.22886	0.26444	1.0	897	0	0.2529
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Nrbp1	4	0.94641	0.94611	1.0	3704	0	0.8848	0.20474	0.24605	1.0	805	0	0.8848
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Fam13b	4	0.94656	0.94611	1.0	3705	0	0.6272	0.27266	0.29431	1.0	1064	0	0.6272
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Vmn1r189_Vmn1r221	1	0.94659	0.93601	1.0	3706	0	1.2848	0.053407	0.063993	1.0	227	1	1.2848
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Spink5	4	0.94668	0.94651	1.0	3707	0	0.67554	0.21891	0.25227	1.0	863	0	0.67554
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Sapcd1	4	0.94671	0.94651	1.0	3708	0	0.47926	0.52743	0.57722	1.0	2042	0	0.47926
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	4930578I06Rik	4	0.94674	0.94651	1.0	3709	0	0.55397	0.089624	0.11934	1.0	373	1	0.55397
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	2600014E21Rik	4	0.94705	0.94651	1.0	3710	0	0.249	0.37505	0.41591	1.0	1466	0	0.249
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tldc2	4	0.94708	0.94651	1.0	3711	0	0.11113	0.21732	0.25227	1.0	855	0	0.11113
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Hoxb2	1	0.94735	0.93795	1.0	3712	0	1.0439	0.052655	0.062055	1.0	224	1	1.0439
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Prss27	4	0.94735	0.94651	1.0	3713	0	0.479	0.37927	0.42102	1.0	1489	0	0.479
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Prr12	4	0.94759	0.94688	1.0	3714	0	0.32491	0.57319	0.61942	1.0	2226	0	0.32491
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Dab1	4	0.94768	0.94688	1.0	3715	0	0.52875	0.51484	0.55934	1.0	1999	0	0.52875
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Kat8	4	0.94777	0.94689	1.0	3716	0	0.38227	0.45557	0.502	1.0	1788	0	0.38227
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm46935_Gm6346_Gm6348	1	0.94796	0.93795	1.0	3717	0	1.0646	0.05204	0.062055	1.0	222	1	1.0646
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Wtap	3	0.94801	0.94494	1.0	3718	0	0.5415	0.56228	0.59088	1.0	2176	0	0.5415
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Klhl24	4	0.94922	0.94811	1.0	3719	0	0.22628	0.02451	0.057533	1.0	138	1	0.22628
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pqlc3	4	0.94927	0.94811	1.0	3720	0	0.26182	0.29521	0.31457	1.0	1162	0	0.26182
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Nkx2-3	4	0.94942	0.94811	1.0	3721	0	0.56613	0.41845	0.4696	1.0	1633	0	0.56613
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Capn7	4	0.94959	0.94851	1.0	3722	0	0.19965	0.69128	0.7156	1.0	2685	0	0.19965
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Clec4f	4	0.95012	0.94895	1.0	3723	0	0.73813	0.39985	0.45793	1.0	1561	0	0.73813
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Apol7b	2	0.95053	0.94112	1.0	3724	0	0.67426	0.37769	0.41118	1.0	1481	0	0.67426
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Msl2	4	0.9506	0.94936	1.0	3725	0	0.59215	0.36286	0.4059	1.0	1415	0	0.59215
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm3776_Gsta1_Gsta2	1	0.95097	0.9408	1.0	3726	0	0.72676	0.049033	0.059196	1.0	214	1	0.72676
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Msl3	4	0.95103	0.94978	1.0	3727	0	0.17987	0.37851	0.42102	1.0	1484	0	0.17987
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm6821	2	0.95111	0.94155	1.0	3728	0	0.98999	0.27722	0.30864	1.0	1087	0	0.98999
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Clstn1	4	0.95154	0.95016	1.0	3729	0	0.61911	0.28867	0.3089	1.0	1132	0	0.61911
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm34650_Gm34733_Gm35004_Gm35174_Gm52260_Gm52266_Gm9789	1	0.95206	0.94172	1.0	3730	0	1.9338	0.04794	0.058276	1.0	210	1	1.9338
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ceacam12	4	0.95211	0.95131	1.0	3731	0	0.189	0.73716	0.7571	1.0	2876	0	0.189
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mrnip	4	0.95219	0.95171	1.0	3732	0	0.29972	0.36636	0.40832	1.0	1430	0	0.29972
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ppp2r1a	4	0.95266	0.95287	1.0	3733	0	0.46773	0.053954	0.085482	1.0	230	1	0.46773
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm52233_Gm52258_Gm7735	3	0.95282	0.95072	1.0	3734	0	0.49311	0.62486	0.65021	1.0	2436	0	0.49311
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ptprq	4	0.95335	0.95365	1.0	3735	0	0.1185	0.63504	0.67165	1.0	2472	0	0.1185
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tspear	4	0.95343	0.95365	1.0	3736	0	0.38656	0.44598	0.49279	1.0	1746	0	0.38656
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mtmr10	4	0.95352	0.95365	1.0	3737	0	0.25192	0.36791	0.41083	1.0	1438	0	0.25192
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ints6	4	0.95363	0.95365	1.0	3738	0	0.59048	0.11832	0.14099	1.0	485	1	0.59048
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Spout1	4	0.95395	0.95365	1.0	3739	0	0.45523	0.63964	0.67642	1.0	2497	0	0.45523
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Slc25a43	4	0.95398	0.95365	1.0	3740	0	1.3579	0.001971	0.0035934	0.903578	12	2	1.3579
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Treml2	4	0.95403	0.95365	1.0	3741	0	0.30338	0.45314	0.49752	1.0	1777	0	0.30338
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Otud3	4	0.95406	0.95365	1.0	3742	0	0.50493	0.38328	0.42596	1.0	1505	0	0.50493
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm20747_Gm20801_Gm20909_Gm21683	1	0.95452	0.94641	1.0	3743	0	2.8965	0.045479	0.05359	1.0	202	1	2.8965
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Wscd1	4	0.955	0.95522	1.0	3744	0	0.22536	0.59582	0.63754	1.0	2324	0	0.22536
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Fmr1nb	4	0.95556	0.95522	1.0	3745	0	0.40648	0.28549	0.30614	1.0	1120	0	0.40648
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gpr12	4	0.95572	0.95522	1.0	3746	0	0.68309	0.25287	0.27369	1.0	987	0	0.68309
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	4930564D02Rik	4	0.95577	0.95522	1.0	3747	0	0.36095	0.5785	0.62304	1.0	2252	0	0.36095
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cnn3	4	0.9558	0.95522	1.0	3748	0	0.15605	0.58744	0.62841	1.0	2289	0	0.15605
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Vmn1r34	3	0.95588	0.95337	1.0	3749	0	0.26961	0.47462	0.51884	1.0	1864	0	0.26961
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Bnip1	4	0.95598	0.95522	1.0	3750	0	0.70409	0.35207	0.38785	1.0	1372	0	0.70409
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm20737_Gm20772_Gm20773_Gm20777_Gm20793_Gm20795_Gm20807_Gm20827_Gm20831_Gm20833_Gm20836_Gm20851_Gm20873_Gm20910_Gm20928_Gm21198_Gm21310_Gm21425_Gm21440_Gm21454_Gm21660_Gm21678_Gm21794_Gm28646_Gm29109_Ssty1	2	0.95603	0.94598	1.0	3751	0	1.7325	0.060095	0.069975	1.0	257	1	1.7325
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gpr20	4	0.95609	0.95522	1.0	3752	0	0.78943	0.15166	0.18125	1.0	605	1	0.78943
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Kdm6b	4	0.95648	0.9556	1.0	3753	0	1.2211	0.019133	0.051402	1.0	113	1	1.2211
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cabin1	4	0.95656	0.9556	1.0	3754	0	0.25125	0.77236	0.78924	1.0	3016	0	0.25125
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Slc4a3	4	0.95679	0.9556	1.0	3755	0	0.41511	0.17746	0.21541	1.0	700	1	0.41511
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Rfx7	4	0.95692	0.956	1.0	3756	0	0.56802	0.25397	0.27965	1.0	989	0	0.56802
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Dlgap3	4	0.95713	0.95636	1.0	3757	0	0.16948	0.46281	0.51071	1.0	1816	0	0.16948
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Btbd35f23	4	0.95715	0.95636	1.0	3758	0	0.37493	0.70835	0.72977	1.0	2756	0	0.37493
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Muc16	4	0.95751	0.95675	1.0	3759	0	0.13607	0.72811	0.75444	1.0	2834	0	0.13607
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ostm1	4	0.95764	0.95675	1.0	3760	0	0.44913	0.52493	0.57321	1.0	2036	0	0.44913
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ring1	4	0.958	0.95709	1.0	3761	0	1.1296	0.35915	0.39825	1.0	1400	0	1.1296
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Agr2	4	0.95875	0.95748	1.0	3762	0	0.33474	0.59401	0.63571	1.0	2319	0	0.33474
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Vmn1r107_Vmn1r116_Vmn1r123_Vmn1r125_Vmn1r128_Vmn1r130_Vmn1r135_Vmn1r137_Vmn1r143_Vmn1r155_Vmn1r160_Vmn1r163_Vmn1r165_Vmn1r95	1	0.95917	0.95192	1.0	3763	0	1.3548	0.040832	0.048079	1.0	191	1	1.3548
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm40460	3	0.95927	0.95478	1.0	3764	0	1.0419	0.12734	0.15093	1.0	518	1	1.0419
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm38821	4	0.95935	0.95783	1.0	3765	0	0.65173	0.44861	0.4928	1.0	1758	0	0.65173
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm15506	4	0.96011	0.95855	1.0	3766	0	0.74284	0.28952	0.31173	1.0	1136	0	0.74284
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Bpifa2	4	0.96062	0.95888	1.0	3767	0	0.35078	0.54902	0.59496	1.0	2123	0	0.35078
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Lce1b_Lce1l	1	0.96067	0.95373	1.0	3768	0	1.7523	0.039329	0.046265	1.0	185	1	1.7523
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm3402	1	0.96135	0.95464	1.0	3769	0	0.90737	0.038646	0.045356	1.0	182	1	0.90737
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Zfp975	4	0.96167	0.9599	1.0	3770	0	0.50506	0.50297	0.54914	1.0	1960	0	0.50506
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm6098	2	0.96179	0.95303	1.0	3771	0	0.88949	0.34437	0.3804	1.0	1350	0	0.88949
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Kctd8	4	0.96182	0.9599	1.0	3772	0	0.50982	0.27029	0.29431	1.0	1054	0	0.50982
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Inka2	4	0.96191	0.9599	1.0	3773	0	0.37496	0.076561	0.097593	1.0	328	1	0.37496
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gtf2ird2	4	0.96198	0.9599	1.0	3774	0	0.67443	0.54555	0.59496	1.0	2106	0	0.67443
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	4933409G03Rik	1	0.96204	0.95465	1.0	3775	0	0.90653	0.037962	0.045354	1.0	181	1	0.90653
invivo.poolE_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ruvbl2	4	0.96219	0.9599	1.0	3776	0	0.1976	0.52712	0.57722	1.0	2041	0	0.1976
